module,type,name,res_id,src,value
base,model,"ir.module.module,shortdesc",base.module_stock_picking_wave_package_info,Stock picking wave package info,Stock picking wave package info
base,model,"ir.module.module,description",base.module_stock_picking_wave_package_info,"Stock picking wave packaging info
================================
This module displays in the picking waves form, packages from all pickings
included. Also, this module displays in the picking waves form, the number of
packages per logistic unit.

Credits
=======

Contributors
------------
* Pedro M. Baeza <pedro.baeza@serviciosbaeza.com>
* Ana Juaristi <ajuaristo@gmail.com>
* Alfredo de la Fuente <alfredodelafuente@avanzosc.es>
","Stock picking wave packaging info
================================
This module displays in the picking waves form, packages from all pickings
included. Also, this module displays in the picking waves form, the number of
packages per logistic unit.

Credits
=======

Contributors
------------
* Pedro M. Baeza <pedro.baeza@serviciosbaeza.com>
* Ana Juaristi <ajuaristo@gmail.com>
* Alfredo de la Fuente <alfredodelafuente@avanzosc.es>
"
base,selection,"workflow.activity,kind",0,Stop All,全部停止
base,field,"ir.attachment,store_fname",0,Stored Filename,Stored Filename
base,field,"res.bank,street",0,Street,街道
base,field,"res.company,street",0,Street,街道
base,field,"res.partner,street",0,Street,街道
base,view,res.partner.bank,base.view_partner_bank_form,Street,街道
base,field,"res.partner.bank,street",0,Street,街道
base,view,res.bank,base.view_res_bank_form,Street...,街道...
base,view,res.company,base.view_company_form,Street...,街道...
base,view,res.partner,base.view_partner_form,Street...,街道...
base,field,"res.bank,street2",0,Street2,次要街道
base,field,"res.company,street2",0,Street2,次要街道
base,field,"res.partner,street2",0,Street2,次要街道
base,field,"ir.actions.server,sub_model_object_field",0,Sub-field,子字段
base,field,"ir.actions.server,sub_object",0,Sub-model,子模型
base,view,workflow.activity,base.view_workflow_activity_form,Subflow,子工作流
base,selection,"workflow.activity,kind",0,Subflow,子工作流
base,field,"workflow.activity,subflow_id",0,Subflow,子工作流
base,field,"workflow.workitem,subflow_id",0,Subflow,子工作流
base,view,res.request.link,base.res_request_link_search_view,Subject,主题
base,view,ir.ui.menu,base.edit_menu_access,Submenus,子菜单
base,model,"res.country,name",base.sd,Sudan,苏丹
base,field,"ir.sequence,suffix",0,Suffix,后缀
base,help,"ir.sequence,suffix",0,Suffix value of the record for the sequence,序列的后缀
base,field,"ir.module.module,summary",0,Summary,摘要
base,field,"ir.actions.client,params",0,Supplementary arguments,补充参数
base,field,"res.partner,supplier",0,Supplier,供应商
base,model,"ir.module.module,summary",base.module_base_partner_references,Supplier & Customer codes,Supplier & Customer codes
base,view,res.partner,base.view_res_partner_filter,Supplier Partners,供应商业务伙伴
base,model,"ir.actions.act_window,name",base.action_partner_supplier_form,Suppliers,供应商
base,model,"ir.ui.menu,name",base.menu_procurement_management_supplier_name,Suppliers,供应商
base,view,res.partner,base.view_res_partner_filter,Suppliers,供应商
base,model,"ir.module.module,shortdesc",base.module_account_payment,Suppliers Payment Management,供应商付款管理
base,model,"ir.module.module,summary",base.module_project_issue,"Support, Bug Tracker, Helpdesk",支持，bug跟踪，帮助
base,model,"res.country,name",base.sr,Suriname,苏里南
base,model,"ir.module.module,shortdesc",base.module_survey,Survey,调查
base,model,"res.groups,name",base.group_survey_manager,Survey / Manager,Survey / Manager
base,model,"res.groups,name",base.group_survey_user,Survey / User,Survey / User
base,model,"ir.module.module,shortdesc",base.module_survey_crm,Survey CRM,Survey CRM
base,model,"res.country,name",base.sj,Svalbard and Jan Mayen Islands,斯瓦尔巴特和扬马延岛
base,model,"res.country,name",base.sz,Swaziland,史瓦济兰
base,model,"res.country,name",base.se,Sweden,瑞典
base,selection,"base.language.install,lang",0,Swedish / svenska,瑞典语 / svenska
base,model,"res.country,name",base.ch,Switzerland,瑞士
base,model,"ir.module.module,shortdesc",base.module_l10n_ch,Switzerland - Accounting,瑞士 - 会计
base,field,"res.currency,symbol",0,Symbol,货币符号
base,field,"res.currency,position",0,Symbol Position,符号位置
base,view,base.update.translations,base.wizard_update_translations,Synchronize Terms,同步术语
base,model,"ir.actions.act_window,name",base.action_wizard_update_translations,Synchronize Terms,同步术语
base,model,"ir.ui.menu,name",base.menu_wizard_update_translations,Synchronize Terms,同步术语
base,view,base.update.translations,base.wizard_update_translations,Synchronize Translation,同步翻译
base,model,"res.country,name",base.sy,Syria,叙利亚
base,view,base.module.configuration,base.view_base_module_configuration_form,System Configuration Done,系统设置完成
base,code,addons/base/module/wizard/base_module_configuration.py,38,System Configuration done,系统设置已完成
base,model,"ir.actions.act_window,name",base.ir_config_list_action,System Parameters,系统参数
base,view,ir.config_parameter,base.view_ir_config_form,System Parameters,系统参数
base,view,ir.config_parameter,base.view_ir_config_list,System Parameters,系统参数
base,model,"ir.ui.menu,name",base.ir_config_menu,System Parameters,系统参数
base,view,ir.config_parameter,base.view_ir_config_search,System Properties,系统属性
base,view,base.module.upgrade,base.view_base_module_upgrade,System Update,系统更新
base,model,"ir.module.module,shortdesc",base.module_tg_pos_message,TG POS Messaging,TG POS Messaging
base,model,"ir.module.module,shortdesc",base.module_tg_pos_enhanced,TG POS enhanced,TG POS enhanced
base,model,"ir.module.module,shortdesc",base.module_tg_partner_firstname,TG Partner Firstname,TG Partner Firstname
base,model,"ir.module.module,shortdesc",base.module_tg_pos_packs,TG customizable product packs,TG customizable product packs
base,selection,"base.language.export,format",0,TGZ Archive,TGZ 压缩包
base,view,base.language.export,base.wizard_lang_export,"TGZ format: this is a compressed archive containing a PO file, directly suitable
                                for uploading to Odoo's translation platform,","TGZ format: this is a compressed archive containing a PO file, directly suitable
                                for uploading to Odoo's translation platform,"
base,code,addons/base/res/res_company.py,167,TIN,TIN
base,field,"res.partner,vat",0,TIN,TIN
base,selection,"ir.mail_server,smtp_encryption",0,TLS (STARTTLS),TLS (STARTTLS)
base,field,"ir.default,ref_table",0,Table Ref.,表参照
base,view,res.partner,base.view_res_partner_filter,Tag,标签
base,field,"res.partner,category_id",0,Tags,标签
base,view,res.partner,base.view_partner_form,Tags...,Tags...
base,view,res.partner,base.view_partner_simple_form,Tags...,Tags...
base,model,"res.country,name",base.tw,Taiwan,台湾
base,model,"res.country,name",base.tj,Tajikistan,塔吉克斯坦
base,model,"res.country,name",base.tz,Tanzania,坦桑尼亚
base,field,"ir.actions.server,crud_model_id",0,Target Model,Target Model
base,field,"ir.actions.server,use_relational_model",0,Target Model,Target Model
base,field,"ir.actions.server,wkf_model_id",0,Target Model,Target Model
base,field,"ir.actions.server,wkf_model_name",0,Target Model Name,Target Model Name
base,field,"ir.actions.act_window,target",0,Target Window,目标窗口
base,field,"ir.ui.menu,needaction_enabled",0,Target model uses the need action mechanism,目标模型使用所需动作的机制
base,field,"res.company,vat",0,Tax ID,税号
base,help,"res.partner,vat",0,Tax Identification Number. Check the box if this contact is subjected to taxes. Used by the some of the legal statements.,Tax Identification Number. Check the box if this contact is subjected to taxes. Used by the some of the legal statements.
base,model,"ir.module.module,shortdesc",base.module_stock_picking_taxes,Taxes in stock pickings,Taxes in stock pickings
base,model,"ir.module.module,shortdesc",base.module_sale_order_taxes,Taxes summary in sale orders,Taxes summary in sale orders
base,model,"ir.module.module,description",base.module_sale_order_taxes,"Taxes summary in sale orders
============================

This module adds a summary in sale orders to see the detail of taxes.
","Taxes summary in sale orders
============================

This module adds a summary in sale orders to see the detail of taxes.
"
base,model,"ir.module.module,description",base.module_stock_picking_taxes,"Taxes summary in stock pickings
===============================

This module adds a summary in stock pickings to see the detail of taxes.
","Taxes summary in stock pickings
===============================

This module adds a summary in stock pickings to see the detail of taxes.
"
base,model,"ir.module.module,shortdesc",base.module_website_hr,Team Page,Team Page
base,model,"ir.ui.menu,name",base.menu_custom,Technical,技术
base,view,ir.cron,base.ir_cron_view,Technical Data,技术数据
base,view,ir.module.module,base.module_form,Technical Data,技术数据
base,model,"res.groups,name",base.group_no_one,Technical Features,技术特性
base,field,"ir.module.module,name",0,Technical Name,技术名称
base,model,"ir.module.category,name",base.module_category_hidden,Technical Settings,技术设置
base,model,"ir.actions.report.xml,name",base.ir_module_reference_print,Technical guide,技术文档
base,selection,"base.language.install,lang",0,Telugu / తెలుగు,印度安得拉邦泰卢固 / తెలుగు
base,field,"ir.actions.report.xml,report_name",0,Template Name,模板名称
base,model,"ir.module.module,shortdesc",base.module_account_chart,Template of Charts of Accounts,科目表模版
base,view,ir.mail_server,base.ir_mail_server_form,Test Connection,测试连接
base,model,"ir.module.module,shortdesc",base.module_test_new_api,Test New API,Test New API
base,model,"ir.module.module,description",base.module_test_access_rights,Testing of access restrictions,Testing of access restrictions
base,model,"ir.module.category,name",base.module_category_tests,Tests,测试
base,model,"ir.module.module,shortdesc",base.module_web_tests,Tests,测试
base,model,"ir.module.module,description",base.module_test_converter,Tests of field conversions,Tests of field conversions
base,field,"ir.actions.todo,note",0,Text,文本
base,selection,"ir.property,type",0,Text,文本
base,selection,"base.language.install,lang",0,Thai / ภาษาไทย,泰国语 / ภาษาไทย
base,model,"res.country,name",base.th,Thailand,泰国
base,model,"ir.module.module,shortdesc",base.module_l10n_th,Thailand - Accounting,Thailand - Accounting
base,help,"res.country,code",0,"The ISO country code in two chars.
You can use this field for quick search.","ISO 国家代码使用两个字符。
您可以使用该字段来快速搜索。"
base,code,addons/base/ir/ir_model.py,145,The Object name must start with x_ and not contain any special character !,对象名必须以“x_”开始且不能包含任何特殊字符！
base,code,addons/base/ir/ir_model.py,314,"The Selection Options expression is must be in the [('key','Label'), ...] format!","选项表达式必须是 [('key','Label'), ...] 格式！"
base,code,addons/base/ir/ir_model.py,300,"The Selection Options expression is not a valid Pythonic expression.Please provide an expression in the [('key','Label'), ...] format.","选择项表达式不是有效的 Python 表达式。请提供一个按照格式 [('key','Label'), ...] 撰写的表达式."
base,constraint,res.lang,0,"The Separator Format should be like [,n] where 0 < n :starting from Unit digit.-1 will end the separation. e.g. [3,2,-1] will represent 106500 to be 1,06,500;[1,2,-1] will represent it to be 106,50,0;[3] will represent it as 106,500. Provided ',' as the thousand separator in each case.","分隔符格式形如 [,n] 0 < n :格式开始的分隔单位.-1 将结束分隔. 例如[3,2,-1]  106500 转换为 1,06,500; [1,2,-1]转换为 106,50,0;[3] 转换为 106,500. ',' 作为1000的分隔符号。"
base,help,"res.lang,grouping",0,"The Separator Format should be like [,n] where 0 < n :starting from Unit digit.-1 will end the separation. e.g. [3,2,-1] will represent 106500 to be 1,06,500;[1,2,-1] will represent it to be 106,50,0;[3] will represent it as 106,500. Provided ',' as the thousand separator in each case.","分隔符格式形如 [,n] 0 < n :格式开始的分隔单位.-1 将结束分隔. 例如[3,2,-1]  106500 转换为 1,06,500; [1,2,-1]转换为 106,50,0;[3] 转换为 106,500. ',' 作为1000的分隔符号。"
base,code,addons/base/module/module.py,686,"The `%s` module appears to be unavailable at the moment, please try again later.","The `%s` module appears to be unavailable at the moment, please try again later."
base,code,addons/base/module/module.py,523,The `base` module cannot be uninstalled,`base` 不允许卸载
base,help,"res.partner.category,active",0,The active field allows you to hide the category without removing it.,激活字段允许您隐藏该分类而不是删除它。
base,constraint,res.users,0,The chosen company is not in the allowed companies for this user,选择的公司不属于此用户允许访问的公司。
base,sql_constraint,res.country,0,The code of the country must be unique !,国家代码须唯一
base,sql_constraint,res.lang,0,The code of the language must be unique !,语言代码必须唯一
base,sql_constraint,res.company,0,The company name must be unique !,公司名称必须唯一！
base,help,"res.users,company_id",0,The company this user is currently working for.,该用户当前工作的公司
base,model,"ir.actions.act_window,help",base.act_ir_actions_todo_form,"The configuration wizards are used to help you configure a new instance of Odoo. They are launched during the installation of new modules, but you can choose to restart some wizards manually from this menu.","The configuration wizards are used to help you configure a new instance of Odoo. They are launched during the installation of new modules, but you can choose to restart some wizards manually from this menu."
base,sql_constraint,res.currency,0,The currency code must be unique per company!,每个公司的货币代码必须唯一
base,help,"ir.attachment,res_model",0,The database object this attachment will be attached to,The database object this attachment will be attached to
base,help,"workflow.transition,act_to",0,The destination activity.,目的活动
base,help,"ir.actions.server,wkf_field_id",0,"The field on the current object that links to the target object record (must be a many2one, or an integer field with the record ID)","此对象的字段与目标对象的字段的关系（必须是 many2one, 或者是代表该记录ID的整型字段）"
base,help,"res.country,name",0,The full name of the country.,国家全名
base,help,"workflow.transition,group_id",0,The group that a user must have to be authorized to validate this transition.,用户组中的用户需要授权才能确认此迁移。
base,help,"res.partner,user_id",0,The internal user that is in charge of communicating with this contact if any.,如果存在，则由该内部用户与此联系人沟通
base,help,"ir.model,inherited_model_ids",0,The list of models that extends the current model.,The list of models that extends the current model.
base,help,"ir.filters,action_id",0,The menu action this filter applies to. When left empty the filter applies to all menus for this model.,The menu action this filter applies to. When left empty the filter applies to all menus for this model.
base,help,"ir.actions.server,wkf_model_id",0,The model that will receive the workflow signal. Note that it should have a workflow associated with it.,The model that will receive the workflow signal. Note that it should have a workflow associated with it.
base,help,"ir.model.fields,model_id",0,The model this field belongs to,该字段所属的模型
base,model,"ir.module.module,description",base.module_mrp_operations_project,"The module adds:

    - Links Mrp Operations extension with project states.
    - Links Project tasks with Work Orders","The module adds:

    - Links Mrp Operations extension with project states.
    - Links Project tasks with Work Orders"
base,model,"ir.module.module,description",base.module_mrp_subcontracting,"The module implements the complete route for subcontrating production
operations.
","The module implements the complete route for subcontrating production
operations.
"
base,sql_constraint,res.country,0,The name of the country must be unique !,国家名必须唯一
base,code,addons/base/res/res_users.py,130,"The name of the group can not start with ""-""",用户组的名称不能以“-”开始
base,sql_constraint,res.groups,0,The name of the group must be unique within an application!,The name of the group must be unique within an application!
base,sql_constraint,res.lang,0,The name of the language must be unique !,语言名称必须唯一
base,code,addons/base/module/module.py,325,The name of the module must be unique !,模块名必须唯一！
base,help,"ir.sequence,number_increment",0,The next number of the sequence will be incremented by this number,这序列的下一编号将以此数增加.
base,view,base.language.export,base.wizard_lang_export,The next step depends on the file format:,下一个步骤取决于文件格式：
base,help,"ir.model.fields,domain",0,"The optional domain to restrict possible values for relationship fields, specified as a Python expression defining a list of triplets. For example: [('color','=','red')]",过滤条件这个字段是可选输入的，用于在输入关系型字段时限制可选值的范围。格式为一个python列表，每个列表项由三个字符组成。
base,code,addons/base/ir/ir_model.py,92,The osv_memory field can only be compared with = and != operator.,osv_memory 字段仅用 = 和 != 操作符作比较.
base,help,"res.partner,tz",0,"The partner's timezone, used to output proper date and time values inside printed reports. It is important to set a value for this field. You should use the same timezone that is otherwise used to pick and render date and time values: your computer's timezone.",业务伙伴的时区，用来在打印的报表上面输出适当的日期和事件。设置这个字段非常重要. 选择和使用日期和时间 你将用和你电脑相同的时区。
base,help,"ir.actions.report.xml,report_file",0,The path to the main report file (depending on Report Type) or NULL if the content is in another field,主报表文件的路径（取决于报表类型）或者内容在其它字段的话也可为 NULL
base,help,"ir.actions.report.xml,report_rml",0,The path to the main report file/controller (depending on Report Type) or NULL if the content is in another data field,The path to the main report file/controller (depending on Report Type) or NULL if the content is in another data field
base,help,"ir.cron,priority",0,"The priority of the job, as an integer: 0 means higher priority, 10 means lower priority.",用整数表示的工作优先级：0表示高优先级，10表示低优先级。
base,help,"res.currency.rate,rate",0,The rate of the currency to the currency of rate 1,币别到其他币别的汇率为 1
base,help,"res.currency,rate_silent",0,The rate of the currency to the currency of rate 1 (0 if no rate defined).,The rate of the currency to the currency of rate 1 (0 if no rate defined).
base,help,"res.currency,rate",0,The rate of the currency to the currency of rate 1.,汇率，跟本位币（1）之间的兑换比率
base,help,"ir.attachment,res_id",0,The record id this is attached to,附件相关的数据记录id
base,code,addons/fields.py,893,"The second argument of the many2many field %s must be a SQL table !You used %s, which is not a valid SQL table name.",many2many 字段的第二个参数 %s 必须是数据库表。您所使用的 %s 不是一个有效的数据库表名。
base,view,base.language.install,base.view_base_language_install,The selected language has been successfully installed. You must change the preferences of the user and open a new menu to view the changes.,所选的语言已经成功安装。你必须改变用户偏好并开启新菜单去查看改变
base,view,base.module.upgrade,base.view_base_module_upgrade_install,The selected modules have been updated / installed !,选择的模块将被更新/安装
base,help,"res.country.state,code",0,The state code in max. three chars.,省代码 最多三个字符
base,code,addons/custom.py,554,"The sum of the data (2nd field) is null.
We can't draw a pie chart !","这些数据的总和（第二个字段）为空。
我们无法绘制饼图！"
base,help,"ir.model.fields,model",0,The technical name of the model this field belongs to,该字段所属模型的技术名称
base,help,"ir.filters,user_id",0,The user this filter is private to. When left empty the filter is public and available to all users.,用户的这个过滤器是私有的。留空的话，这个过滤器是公共，所有用户可用。
base,code,addons/base/ir/ir_filters.py,97,"There is already a shared filter set as default for %(model)s, delete or change it before setting a new default",这是一个%(model)s的共享过滤，请在上处或者修改前设置一个新的默认值
base,help,"res.lang,iso_code",0,This ISO code is the name of po files to use for translations,.PO 文件翻译使用的 ISO 国家代码
base,selection,"ir.actions.act_url,target",0,This Window,此窗口
base,code,addons/base/ir/ir_model.py,353,This column contains module data and cannot be removed!,此字段包含模块数据，不能删除！
base,code,addons/base/ir/ir_cron.py,281,"This cron task is currently being executed and may not be modified, please try again in a few minutes",计划任务正在被执行，可能没有被修改，请几分钟后再试
base,help,"res.partner,image",0,"This field holds the image used as avatar for this contact, limited to 1024x1024px",该字段保存的图像用作联系人的头像，限制为1024x1024px
base,help,"res.lang,code",0,This field is used to set/get locales for user,此字段用于设定或获取地区设置
base,help,"ir.model,osv_memory",0,This field specifies whether the model is transient or not (i.e. if records are automatically deleted from the database or not),这个字段指示这个模型是瞬态的或不是（例如：这字段被自动从数据库删除 或 不）
base,view,base.language.export,base.wizard_lang_export,This file was generated using the universal,此文件使用通用的
base,help,"ir.actions.act_window,views",0,"This function field computes the ordered list of views that should be enabled when displaying the result of an action, federating view mode, views and reference view. The result is returned as an ordered list of pairs (view_id,view_mode).","这个函数字段返回在显示某个动作的结果时可供选择的视图，是视图模式、视图或相关视图的组合。返回的结果是一个已排序的(视图, 视图模式)元组列表"
base,model,"ir.module.module,description",base.module_mrp_product_variants_operations,"This is an auto install module.

It is required for mrp_operations_extension and mrp_product_variants to work
properly when both are installed.
","This is an auto install module.

It is required for mrp_operations_extension and mrp_product_variants to work
properly when both are installed.
"
base,help,"ir.actions.report.xml,attachment",0,This is the filename of the attachment used to store the printing result. Keep empty to not save the printed reports. You can use a python expression with the object and time variables.,这是用于存储打印结果的附件的文件名。如果不想保存打印后报表的话请保持为空。您可以在对象和时间变量中使用 Python 语言表达式。
base,model,"ir.module.module,description",base.module_l10n_no,This is the module to manage the accounting chart for Norway in Open ERP.,This is the module to manage the accounting chart for Norway in Open ERP.
base,model,"ir.module.module,description",base.module_mrp_bom_through_attributes,"This module adds a new options on attributes product and a quantity, 
that can be put in any product that is intended to be manufactured.
When you create a manufacturing order for this product,
these attributes are populated as raw materials
like if they were in the product bill of materials.
","This module adds a new options on attributes product and a quantity, 
that can be put in any product that is intended to be manufactured.
When you create a manufacturing order for this product,
these attributes are populated as raw materials
like if they were in the product bill of materials.
"
base,model,"ir.module.module,description",base.module_sale_order_type,This module adds a typology for the sale orders.,This module adds a typology for the sale orders.
base,model,"ir.module.module,description",base.module_sale_uos_price,"This module adds the possibility of having a secondary price according to the
unit of sale. This second price can be used on the lines of sales orders, and
as a price surcharge on pricelist.","This module adds the possibility of having a secondary price according to the
unit of sale. This second price can be used on the lines of sales orders, and
as a price surcharge on pricelist."
base,model,"ir.module.module,summary",base.module_crm_mass_mailing,"This module allow to specify a campaign, a source and a channel for a mass mailing campaign.","This module allow to specify a campaign, a source and a channel for a mass mailing campaign."
base,model,"ir.module.module,description",base.module_product_last_price_info,This module creates a page on product where to display price info.,This module creates a page on product where to display price info.
base,model,"ir.module.module,description",base.module_purchase_landed_cost,"This module manages your purchase expenses
==========================================

The functionality of this module is to provide a way to manage your purchase
costs more easily than the official module (*stock_landed_cost*) and allow to
distribute them with a lot of methods.

Main features:
--------------
* Possibility to assign landed cost afterwards in a separate screen.
* Management of expense types with preconfigured calculation methods.
* Distribution of costs based on weight, volume, product price, etc.
* Types marked as default are automatically added to each new purchase
  distribution.
* Management orders shopping expenses associated with one or more entry slips.
* Upgrade cost price of products based on the costs.
* Currently only one type of upgrade cost is available: direct upgrade.

To-do:
------
* Ability to add expenses in multi currency.
* Purchase distribution report.

Contributors:
-------------
* Joaquín Gutierrez <joaquing.pedrosa@gmail.com>
* Pedro M. Baeza <pedro.baeza@serviciosbaeza.com>

Icon:
-----
Thanks to Visual Pharm http://icons8.com
","This module manages your purchase expenses
==========================================

The functionality of this module is to provide a way to manage your purchase
costs more easily than the official module (*stock_landed_cost*) and allow to
distribute them with a lot of methods.

Main features:
--------------
* Possibility to assign landed cost afterwards in a separate screen.
* Management of expense types with preconfigured calculation methods.
* Distribution of costs based on weight, volume, product price, etc.
* Types marked as default are automatically added to each new purchase
  distribution.
* Management orders shopping expenses associated with one or more entry slips.
* Upgrade cost price of products based on the costs.
* Currently only one type of upgrade cost is available: direct upgrade.

To-do:
------
* Ability to add expenses in multi currency.
* Purchase distribution report.

Contributors:
-------------
* Joaquín Gutierrez <joaquing.pedrosa@gmail.com>
* Pedro M. Baeza <pedro.baeza@serviciosbaeza.com>

Icon:
-----
Thanks to Visual Pharm http://icons8.com
"
base,model,"ir.module.module,description",base.module_product_attribute_types_views,"This module provides :

* A menu item to access attribute lines
* Views for attribute lines
","This module provides :

* A menu item to access attribute lines
* Views for attribute lines
"
base,model,"ir.module.module,description",base.module_product_attribute_views,"This module provides :

* A menu item to access attribute lines
* Views for attribute lines
","This module provides :

* A menu item to access attribute lines
* Views for attribute lines
"
base,model,"ir.module.module,description",base.module_mrp_packaging,"This module provides an association between the bulk product and the way it
must be packaged at the end of the bulk product manufacturing.

Particularly suitable for chemical industries and others that produce liquid
packing products.","This module provides an association between the bulk product and the way it
must be packaged at the end of the bulk product manufacturing.

Particularly suitable for chemical industries and others that produce liquid
packing products."
base,view,base.module.upgrade,base.view_base_module_upgrade,This module will trigger the uninstallation of below modules.,This module will trigger the uninstallation of below modules.
base,view,base.module.upgrade,base.view_base_module_upgrade,This operation will permanently erase all data currently stored by the modules!,This operation will permanently erase all data currently stored by the modules!
base,model,"ir.module.module,description",base.module_hr_applicant_document,"This module allows you to search job applications by content
    of resumes and letters.","This module allows you to search job applications by content
    of resumes and letters."
base,field,"res.lang,thousands_sep",0,Thousands Separator,千位分隔符
base,model,"ir.module.module,shortdesc",base.module_hr_policy_accrual,Time Accrual Policy,Time Accrual Policy
base,field,"res.lang,time_format",0,Time Format,时间格式
base,model,"ir.module.module,shortdesc",base.module_hr_timesheet,Time Tracking,考勤跟踪
base,model,"ir.module.module,shortdesc",base.module_project_issue_sheet,Timesheet on Issues,议题时间表管理模块
base,model,"ir.module.module,shortdesc",base.module_hr_timesheet_sheet,Timesheets,计工单
base,model,"ir.module.module,summary",base.module_hr_timesheet_sheet,"Timesheets, Attendances, Activities",计工单，出勤率，活动
base,field,"res.partner,tz",0,Timezone,时区
base,field,"res.partner,tz_offset",0,Timezone offset,时区偏移值
base,field,"res.partner,title",0,Title,称谓
base,field,"res.partner.title,name",0,Title,称谓
base,model,"ir.actions.act_window,name",base.action_partner_title_partner,Titles,称谓
base,model,"ir.ui.menu,name",base.menu_partner_title_partner,Titles,称谓
base,view,ir.actions.todo,base.config_wizard_step_view_search,To Do,待办
base,selection,"ir.actions.todo,state",0,To Do,待办
base,selection,"ir.translation,state",0,To Translate,待翻译
base,selection,"ir.module.module,state",0,To be installed,将要安装的模块
base,selection,"ir.module.module,state",0,To be removed,将要移除的模块
base,selection,"ir.module.module,state",0,To be upgraded,将要升级的模块
base,view,ir.actions.todo,base.ir_actions_todo_tree,Todo,待办事项
base,model,"res.country,name",base.tg,Togo,多哥
base,model,"res.country,name",base.tk,Tokelau,托克劳
base,model,"ir.module.module,description",base.module_quality_control_tolerance,"Tolerances in quality control questions
=======================================

This module adds tolerances for test questions to be marked on each inspection
line depending the introduced value, getting following tolerance status values:

* Not tolerable.
* Tolerable.
* Optimal.

For quantitative questions, two tolerance values are added, both on measure
value or percentage: tolerance below allowed interval and tolerance above
allowed interval.

For qualitative questions, for each possible answer a selection for its
tolerance status is added.

These values don't allow to make a successful inspection, but let the quality
supervisor decides if are appropiate enough for approving manually it.

Contributors
------------
* Pedro M. Baeza <pedro.baeza@serviciobaeza.com>
* Alfredo de la Fuente <alfredodelafuente@avanzosc.es>
* Ana Juaristi <ajuaristio@gmail.com>
","Tolerances in quality control questions
=======================================

This module adds tolerances for test questions to be marked on each inspection
line depending the introduced value, getting following tolerance status values:

* Not tolerable.
* Tolerable.
* Optimal.

For quantitative questions, two tolerance values are added, both on measure
value or percentage: tolerance below allowed interval and tolerance above
allowed interval.

For qualitative questions, for each possible answer a selection for its
tolerance status is added.

These values don't allow to make a successful inspection, but let the quality
supervisor decides if are appropiate enough for approving manually it.

Contributors
------------
* Pedro M. Baeza <pedro.baeza@serviciobaeza.com>
* Alfredo de la Fuente <alfredodelafuente@avanzosc.es>
* Ana Juaristi <ajuaristio@gmail.com>
"
base,model,"res.country,name",base.to,Tonga,汤加
base,model,"ir.module.module,summary",base.module_point_of_sale,Touchscreen Interface for Shops,触摸屏接口的POS 系统
base,model,"ir.module.module,description",base.module_mrp_operations_traceability,"Traceability for production operations
======================================

This module allows you to manage the complete traceability of products consumed
in production operations.

You can access the full traceability of a lot from the button ""Full
traceability"" in the lot form.

The lot, and the final product production, are displayed in the movements of
stock, also you can search and filter by these new fields.

Credits
=======

Contributors
------------
* Pedro M. Baeza <pedro.baeza@serviciosbaeza.com
* Ana Juaristi <ajuaristo@gmail.com>
* Daniel Campos <danielcampos@avanzosc.es>
* Alfredo de la Fuente <alfredodelafuente@avanzosc.es>
","Traceability for production operations
======================================

This module allows you to manage the complete traceability of products consumed
in production operations.

You can access the full traceability of a lot from the button ""Full
traceability"" in the lot form.

The lot, and the final product production, are displayed in the movements of
stock, also you can search and filter by these new fields.

Credits
=======

Contributors
------------
* Pedro M. Baeza <pedro.baeza@serviciosbaeza.com
* Ana Juaristi <ajuaristo@gmail.com>
* Daniel Campos <danielcampos@avanzosc.es>
* Alfredo de la Fuente <alfredodelafuente@avanzosc.es>
"
base,model,"ir.module.module,description",base.module_mrp_production_traceability,"Traceability for production orders
==================================

This module allows you to manage the complete traceability of products consumed
in production.

To view this complete traceability of a lot, this module shows the ""Full
Traceability"" button in the form of lots.

The lot, and the final product production, are displayed in the movements of
stock, also you can search and filter by these new fields.

Credits
=======

Contributors
------------
* Pedro M. Baeza <pedro.baeza@serviciosbaeza.com
* Ana Juaristi <ajuaristo@gmail.com>
* Daniel Campos <danielcampos@avanzosc.es>
* Alfredo de la Fuente <alfredodelafuente@avanzosc.es>
","Traceability for production orders
==================================

This module allows you to manage the complete traceability of products consumed
in production.

To view this complete traceability of a lot, this module shows the ""Full
Traceability"" button in the form of lots.

The lot, and the final product production, are displayed in the movements of
stock, also you can search and filter by these new fields.

Credits
=======

Contributors
------------
* Pedro M. Baeza <pedro.baeza@serviciosbaeza.com
* Ana Juaristi <ajuaristo@gmail.com>
* Daniel Campos <danielcampos@avanzosc.es>
* Alfredo de la Fuente <alfredodelafuente@avanzosc.es>
"
base,model,"ir.module.module,summary",base.module_event,"Trainings, Conferences, Meetings, Exhibitions, Registrations",培训，学术会议，商务会议，展览，登记挂号
base,model,"ir.module.module,description",base.module_payment_transfer,Transfer Payment Acquirer,Transfer Payment Acquirer
base,model,"ir.module.module,shortdesc",base.module_payment_transfer,Transfer Payment Acquirer,Transfer Payment Acquirer
base,field,"ir.model,osv_memory",0,Transient Model,Transient Model
base,view,workflow.transition,base.view_workflow_transition_form,Transition,迁移
base,view,workflow.transition,base.view_workflow_transition_search,Transition,迁移
base,view,workflow.transition,base.view_workflow_transition_tree,Transition,迁移
base,model,"ir.actions.act_window,name",base.action_workflow_transition_form,Transitions,迁移
base,model,"ir.ui.menu,name",base.menu_workflow_transition,Transitions,迁移
